NCBI_GeneID_pig,NCBI_GeneID_human,Ensembl_GeneID_pig,Ensembl_GeneID_human,geneName_pig,geneName_human,group,BvsA_log2FoldChange,CvsA_log2FoldChange,CvsB_log2FoldChange,BvsA_pvalue,CvsA_pvalue,CvsB_pvalue,BvsA_padj,CvsA_padj,CvsB_padj,Avg_norm_A,Avg_norm_B,Avg_norm_C,A1,A2,A3,A4,B1,B2,B3,B4,C1,C2,C3,C4,cell type
100739374,11009,ENSSSCG00000015655,ENSG00000162892,IL24,IL24,D,0.503885747,-5.751858141,-6.255743889,0.70040503,0.000480583,0.000142231,1,0.002633057,0.000900359,11.25785444,10.18779892,0,1.591692627,5.15737103,20.69649979,17.58585431,4.109360196,0,30.16725591,6.474579589,0,0,0,0,
100271930,3575,ENSSSCG00000016832,ENSG00000168685,IL7R,IL7R,D,-0.772093089,-4.356696304,-3.584603215,0.212079012,2.83E-12,9.16E-09,1,9.18E-11,1.49E-07,1629.206502,693.4019745,83.30848355,2096.25919,1266.134588,627.4802438,2526.951988,947.8924185,601.7751164,255.9907144,967.9496486,36.27177863,83.76348576,60.97034064,152.2283292,
100522044,133396,ENSSSCG00000016915,ENSG00000164509,IL31RA,IL31RA,D,-1.724210653,-3.008218165,-1.284007512,0.211668668,0.03443718,0.375164213,1,0.100778671,0.634752696,26.96920512,5.476497615,2.704251403,14.32523364,23.20816964,0,70.34341722,2.054680098,0,2.585764792,17.26554557,0,5.30148644,0,5.515519172,
100037294,3572,ENSSSCG00000016916,ENSG00000134352,IL6ST,IL6ST,D,0.454033798,-1.653809819,-2.107843616,0.39397921,0.001939087,7.79E-05,1,0.008916927,0.000529706,1651.199237,1626.055403,413.0300079,307.196677,2037.161557,1061.165989,3199.272726,341.7617896,1482.686883,1268.748591,3411.024347,177.5408112,618.1533189,176.9139392,679.511962,
399500,3569,ENSSSCG00000020970,ENSG00000136244,IL6,IL6,D,0.596263382,-2.53196954,-3.128232922,0.258971319,3.35E-06,8.89E-09,1,3.25E-05,1.45E-07,161.8280683,181.1814048,26.74243549,117.7852544,81.22859373,165.5719984,282.7264269,150.6765405,84.58686375,147.3885931,342.0736216,18.13588932,43.47218881,19.99027562,25.37138819,
100628318,3556,ENSSSCG00000021206,ENSG00000196083,IL1RAP,IL1RAP,D,-1.334108702,-0.335335692,0.99877301,0.005471518,0.484008853,0.037637501,0.417233941,0.761526983,0.107578468,834.9368603,245.8346002,618.3228881,873.0434058,536.3665872,336.7884967,1593.548952,209.57737,196.9665542,194.794281,382.0001958,534.5314746,888.5291274,552.7311209,497.4998293,
733692,3601,ENSSSCG00000021815,ENSG00000134470,IL15RA,IL15RA,D,0.262805526,0.627084484,0.364278958,0.348034185,0.023898593,0.188817479,1,0.074366904,0.385594875,133.9982037,123.5455418,179.1820532,62.87185876,203.7161557,92.19349909,177.2113011,51.36700245,164.3401924,93.94945411,184.5255183,106.9062949,188.7329173,119.9416537,301.1473468,
396814,3559,ENSSSCG00000022849,ENSG00000134460,IL2RA,IL2RA,D,-1.220551946,-4.882392615,-3.661840669,0.033863503,1.27E-16,5.71E-10,0.898830375,8.39E-15,1.18E-08,779.6896312,294.4496381,29.59018165,1235.153478,771.026969,298.217747,814.3603301,271.9026663,329.8887686,146.5266715,429.4804461,10.49972539,43.47218881,27.98638587,36.40242654,
106509756,8808,ENSSSCG00000023550,ENSG00000115598,IL1RL2,IL1RL2,D,-1.544684893,-5.524826984,-3.980142091,0.003398453,8.86E-09,4.72E-05,0.331608097,1.50E-07,0.000340196,40.13940223,10.96956489,0.768778767,19.89615784,69.62450891,38.57074962,32.46619256,4.794253562,20.54252405,12.06690236,6.474579589,0.95452049,2.120594576,0,0,
397122,3553,ENSSSCG00000039214,ENSG00000125538,IL1B,IL1B,D,-2.420156978,-5.2114162,-2.791259223,0.04462261,1.54E-05,0.020576046,0.995907864,0.000125567,0.065155888,23925.85643,3629.589252,884.6013877,68545.44713,3959.571609,11042.52339,12155.8836,7487.254276,1204.758617,5022.417148,803.9269656,1414.599367,966.9911267,769.6256114,387.1894459,
100737180,284340,ENSSSCG00000003048,ENSG00000189377,CXCL17,CXCL17,C,0.441173851,-4.149919383,-4.591093235,0.566005027,0.000200367,3.73E-05,1,0.001219761,0.000276323,16.70143084,16.74118345,0.742334567,2.38753894,10.31474206,21.63724979,32.46619256,4.109360196,10.87545391,20.68611834,31.29380135,1.909040981,1.060297288,0,0,
396880,3576,ENSSSCG00000008953,ENSG00000169429,CXCL8,CXCL8,C,-1.72057581,-2.746021455,-1.025445645,0.130881045,0.015911845,0.367959559,1,0.05318917,0.626234164,36379.16203,9187.066918,7038.416676,93698.16986,5853.616119,27852.78497,18112.07718,15768.29996,2471.144805,14993.12619,3515.696717,13160.92852,3715.281697,9628.316253,1649.140233,
396900,6372,ENSSSCG00000008957,ENSG00000124875,AMCF-II,CXCL6,C,-3.621011983,-8.618385939,-4.997373956,0.002437167,9.10E-13,3.46E-05,0.281757636,3.21E-11,0.000258916,5210.030436,392.4543962,18.3286627,14923.71007,424.1937672,491.0714951,5001.146413,617.7738161,79.75332868,169.7985547,702.4918854,17.18136883,24.38683763,12.99367915,18.75276519,
100169744,6373,ENSSSCG00000008978,ENSG00000169248,CXCL11,CXCL11,C,-1.378096941,-2.267258444,-0.889161502,0.014876902,7.62E-05,0.125457842,0.667361528,0.000524566,0.281325963,160.7955717,45.0139979,27.31539103,59.68847351,261.7365798,71.49699929,250.2602343,16.43744078,59.21080463,31.0291775,73.37856868,0.95452049,34.98981051,26.98687209,46.33036105,
414376,10663,ENSSSCG00000011318,ENSG00000172215,CXCR6,CXCR6,C,0.723881393,-0.469909269,-1.193790662,0.468528832,0.645306998,0.237903941,1,0.898361689,0.457822093,11.16821426,12.24364619,6.851592419,2.38753894,16.76145585,6.585249935,18.93861233,3.42446683,14.50060521,18.10035354,12.94915918,0,4.241189152,0,23.16518052,
100524123,2833,ENSSSCG00000012402,ENSG00000186810,CXCR3,CXCR3,C,-0.222861315,0.0547187,0.277580016,0.782187094,0.945167066,0.730443204,1,0.99913799,0.935394831,12.51454133,8.741666052,12.17170105,6.366770507,18.05079861,9.407499907,16.23309628,3.42446683,14.50060521,5.171529584,11.87006258,0,15.90445932,2.998541343,29.78380353,
494467,9547,ENSSSCG00000014310,ENSG00000145824,CXCL14,CXCL14,C,0.68634541,-1.873788924,-2.560134334,0.578697802,0.129907582,0.038509152,1,0.292938954,0.109485707,397.1748425,482.4197087,145.5053453,806.9881618,228.2136681,419.5744958,133.9230443,1077.337265,304.5127095,361.1451493,186.6837115,107.8608154,381.7070237,1.999027562,90.45451443,
100124654,3579,ENSSSCG00000016184,ENSG00000180871,CXCR2,CXCR2,C,-0.008025262,2.435483844,2.443509105,0.989036795,2.24E-05,2.21E-05,1,0.000175977,0.000172562,61.89157909,33.13539552,243.1689959,23.07954309,34.81225445,17.87424982,171.800269,36.29934839,20.54252405,33.6149423,42.08476733,185.1769751,274.6169976,351.8288509,161.0531598,
396735,58191,ENSSSCG00000017920,ENSG00000161921,CXCL16,CXCL16,C,0.052275086,-0.182939633,-0.235214719,0.912032667,0.699048464,0.61914825,1,0.926839474,0.860407083,2800.378624,2405.113231,2568.350228,3500.132086,3020.930081,2134.561729,2545.8906,2444.384423,3869.244825,1758.320059,1548.503618,2706.06559,3126.816702,2325.868568,2114.650051,
100154350,4795,ENSSSCG00000001402,ENSG00000204498,NFKBIL1,NFKBIL1,E,-0.092003335,0.700561558,0.792564893,0.799371138,0.048048128,0.026490557,1,0.132492826,0.080381757,72.66240387,52.62216111,91.13453948,18.30446521,103.1474206,46.09674954,123.1009801,15.06765405,106.3377716,31.8910991,57.1921197,71.58903678,66.79872915,116.9431124,109.2072796,
100153486,4794,ENSSSCG00000001703,ENSG00000146232,NFKBIE,NFKBIE,E,-0.26339108,-0.943867084,-0.680476005,0.411124255,0.003245036,0.033898022,1,0.013819913,0.098483534,2567.475227,1823.868271,1213.179148,2027.02056,3106.026703,2158.080479,2978.773168,885.5671222,3081.378608,1543.701581,1784.825773,1675.183461,894.8909111,1327.354301,955.2879207,
406188,4792,ENSSSCG00000001952,ENSG00000100906,NFKBIA,NFKBIA,E,-0.83159409,-1.819088047,-0.987493957,0.169943806,0.002684296,0.103228889,1,0.01174795,0.242298187,9624.434487,4633.412452,3074.606737,14746.23634,5933.55537,10342.6054,7475.340838,4390.851369,3695.237562,6335.12374,4112.437136,4160.754818,2218.141927,3765.168413,2154.361789,
100524441,84807,ENSSSCG00000002917,ENSG00000167604,NFKBID,NFKBID,E,-0.156537098,0.663422975,0.819960073,0.679321656,0.07874959,0.030038319,1,0.19731693,0.0892051,381.7202318,252.6638889,515.6359848,212.4909657,435.7978521,353.7219965,524.8701131,135.6088865,292.4288718,334.4255798,248.1922176,766.4799538,406.0938613,555.7296622,334.2404618,
100153829,4791,ENSSSCG00000010580,ENSG00000077150,NFKB2,NFKB2,E,-0.867940334,-1.880105891,-1.012165556,0.037492429,6.66E-06,0.015339994,0.942542572,5.98E-05,0.051048044,5308.812733,2478.199459,1501.821158,6501.268534,5009.096613,4358.494707,5366.391079,1817.706993,3155.090018,2672.818873,2267.181953,1800.225645,1576.662067,1122.453976,1507.942942,
100520981,64332,ENSSSCG00000011951,ENSG00000144802,NFKBIZ,NFKBIZ,E,-0.407040346,-0.464511826,-0.05747148,0.351347718,0.287506545,0.895323398,1,0.531037977,0.998190977,4182.145041,2580.37718,2816.663219,3177.814329,3483.804131,4714.098203,5352.863499,1227.328912,2454.227433,3258.063638,3381.888739,4212.298924,2382.488006,3084.499528,1587.366418,
100152238,3459,ENSSSCG00000004156,ENSG00000027697,IFNGR1,IFNGR1,F,-0.555325372,-1.620845444,-1.065520072,0.183505948,0.000104965,0.010806386,1,0.000693594,0.037957639,2815.356769,1450.665232,848.9300837,2841.171339,2832.686038,1379.139486,4208.430211,1426.632881,2027.667963,804.1728503,1544.187232,846.659675,872.6246681,1024.501626,651.9343662,
445459,3456,ENSSSCG00000005163,ENSG00000171855,IFNB1,IFNB1,F,-0.831981388,-2.923270946,-2.091289558,0.514400683,0.040011352,0.148747731,1,0.114061298,0.321483996,11.6630774,4.182969215,1.092402198,0.795846313,21.91882688,0.940749991,22.9968864,0.684893366,10.87545391,5.171529584,0,0,1.060297288,0,3.309311503,
397020,7132,ENSSSCG00000000708,ENSG00000067182,TNFRSF1A,TNFRSF1A,G,-0.047870933,-0.752632095,-0.704761162,0.797768818,5.92E-05,0.000172065,1,0.000417542,0.001061983,1510.651303,1151.129009,776.7584845,1009.133125,2059.080384,831.6229918,2142.768709,619.8284962,1828.284641,726.5999066,1429.802993,646.210372,810.0671281,814.6037315,836.1527065,
397086,7124,ENSSSCG00000001404,ENSG00000232810,TNF,TNF,G,-0.640015989,0.771548397,1.411564386,0.210809733,0.130203497,0.005730077,1,0.293324055,0.022262988,488.4207077,230.4252648,606.1855914,149.6191069,729.7680008,277.5212473,796.7744758,51.36700245,428.9762376,269.78146,171.5763591,1002.246515,376.4055373,773.6236665,272.4666471,
100513161,27242,ENSSSCG00000001727,ENSG00000146072,TNFRSF21,TNFRSF21,G,0.355803092,-2.242865124,-2.598668217,0.214754417,5.92E-15,1.51E-19,1,3.03E-13,1.34E-17,7434.709632,7284.934494,1433.589826,5234.281203,10004.01046,5240.918198,9259.628671,5467.50374,11995.62566,4990.526049,6686.082522,840.932552,2017.745739,1427.305679,1448.375335,
100524628,7293,ENSSSCG00000003331,ENSG00000186827,TNFRSF4,TNFRSF4,G,-0.478797966,-1.222344038,-0.743546072,0.466348547,0.070048202,0.279238732,1,0.179982159,0.51585655,19.14408954,10.20471582,8.300755776,14.32523364,24.49751239,18.81499981,18.93861233,9.588507123,15.70898898,11.20498077,4.316386393,1.909040981,9.542675593,2.998541343,18.75276519,
100523314,388581,ENSSSCG00000003333,ENSG00000184163,C1QTNF12,C1QTNF12,G,-0.230067564,1.101029787,1.331097351,0.787588765,0.178306029,0.109716478,1,0.372937516,0.253489723,8.241772652,5.096441364,16.47101625,3.183385254,9.025399303,11.28899989,9.469306164,2.054680098,0,8.619215973,9.711869384,16.22684834,6.361783728,7.996110248,35.2993227,
100519368,3604,ENSSSCG00000003386,ENSG00000049249,TNFRSF9,TNFRSF9,G,-1.875330972,-2.230078742,-0.354747769,0.047896849,0.018988599,0.713165028,1,0.061449051,0.929373225,82.12439267,14.74649779,14.37512763,41.3840083,55.44173858,8.466749916,223.2050739,2.739573464,15.70898898,23.27188313,17.26554557,0,8.482378304,5.997082686,43.02104954,
100622156,7128,ENSSSCG00000004154,ENSG00000118503,TNFAIP3,TNFAIP3,G,-0.191809558,-1.347368992,-1.155559434,0.573819844,7.85E-05,0.000707984,1,0.000538879,0.003686735,6619.225097,4736.079436,2408.243178,5347.29138,7992.635754,5960.591941,7176.381315,2807.377907,6776.61617,4650.067018,4710.256651,2872.152156,1669.968229,3203.441668,1887.410661,
100521706,8792,ENSSSCG00000004898,ENSG00000141655,TNFRSF11A,TNFRSF11A,G,-1.065557773,0.162212883,1.227770657,0.022765976,0.722772373,0.008598856,0.784591891,0.93806352,0.031268707,104.3278488,35.21466338,88.37931336,25.46708203,122.487562,58.32649942,211.0302517,5.479146928,37.4598968,39.64839348,58.2712163,56.31670893,127.2356746,94.9538092,75.01106074,
100155916,79626,ENSSSCG00000006634,ENSG00000163154,TNFAIP8L2,TNFAIP8L2,G,-0.922622314,0.223011817,1.145634132,0.003467096,0.474267385,0.000279045,0.335114437,0.751543808,0.001628572,316.6364561,126.75286,316.068458,229.2037383,430.640481,125.1197488,481.5818564,85.61167074,201.8000892,66.36796299,153.2317169,244.3572455,294.7626461,389.8103746,335.3435657,
100233173,114905,ENSSSCG00000008737,ENSG00000163145,C1QTNF7,C1QTNF7,G,1.403863751,0.727533959,-0.676329793,0.263626794,0.564902367,0.585108333,1,0.834264101,0.836738612,5.82427905,14.57645396,8.718434094,0.795846313,6.446713788,6.585249935,9.469306164,0,26.58444289,2.585764792,29.13560815,1.909040981,3.180891864,0,29.78380353,
100521146,55504,ENSSSCG00000009283,ENSG00000127863,TNFRSF19,TNFRSF19,G,0.515349065,-5.812554224,-6.327903289,0.075535537,1.44E-16,2.12E-19,1,9.45E-15,1.86E-17,89.8117018,94.72102749,1.305681493,35.8130841,141.8277033,51.74124949,129.8647703,34.2446683,122.0467606,84.46831654,138.1243646,0,2.120594576,1.999027562,1.103103834,
100037976,8600,ENSSSCG00000009429,ENSG00000120659,TNFSF11,TNFSF11,G,-0.587748603,-5.631761679,-5.044013077,0.604872272,3.64E-06,3.42E-05,1,3.49E-05,0.000255768,151.5491349,52.44785937,2.942881526,170.3111111,47.70568203,9.407499907,378.7722466,125.335486,4.833535072,9.481137571,70.14127888,0.95452049,5.30148644,0,5.515519172,
100038026,10673,ENSSSCG00000009542,ENSG00000102524,TNFSF13B,TNFSF13B,G,-0.450665982,1.43189933,1.882565312,0.135891263,1.69E-06,3.77E-10,1,1.75E-05,7.98E-09,412.4394891,221.0886148,920.9010652,218.8577362,517.0264458,192.8537481,721.0200265,123.2808059,404.8085622,170.6604763,185.6046149,455.3062739,1191.774152,1062.483149,974.0406858,
100624226,8797,ENSSSCG00000009633,ENSG00000104689,TNFRSF10A,TNFRSF10A,G,0.297729478,0.593369191,0.295639713,0.278597338,0.030666587,0.281406111,1,0.091695466,0.518365032,1171.100693,1113.089139,1402.141029,483.0787122,1463.40403,750.7184926,1987.201537,359.5690171,1514.104861,776.5913592,1802.091319,1814.543452,1281.899421,1135.447655,1376.673585,
100511621,114900,ENSSSCG00000013231,ENSG00000172247,C1QTNF4,C1QTNF4,G,0.460342117,1.470100955,1.009758839,0.608690552,0.083911265,0.224778876,1,0.207484704,0.43873265,2.929979492,3.578464189,7.208331011,2.38753894,5.15737103,2.822249972,1.352758023,1.369786732,6.04191884,2.585764792,4.316386393,12.40876637,2.120594576,10.99465159,3.309311503,
574053,7292,ENSSSCG00000015488,ENSG00000117586,TNFSF4,TNFSF4,G,-1.355499257,0.191007405,1.546506662,0.052403075,0.766748077,0.026299626,1,0.942417619,0.079893392,17.01116197,4.443032158,15.74035559,8.754309448,30.94422618,9.407499907,18.93861233,6.164040293,9.667070143,0.861921597,1.079096598,21.95397128,19.08535119,11.99416537,9.92793451,
100037306,7133,ENSSSCG00000022208,ENSG00000028137,TNFRSF1B,TNFRSF1B,G,-0.459219464,-2.020077055,-1.560857591,0.264415223,9.23E-07,0.000149727,1,1.01E-05,0.000941411,10477.70118,6401.701579,2658.989336,12457.38234,12952.73734,5989.755191,10510.92984,5094.236856,10558.85736,4997.421421,4956.290675,2077.991108,3233.906729,1794.127237,3529.93227,
100736831,8744,ENSSSCG00000022370,ENSG00000125657,TNFSF9,TNFSF9,G,-0.339097997,0.768858742,1.107956739,0.47711699,0.104477102,0.019763449,1,0.24791069,0.063089707,163.6718146,87.01215765,223.26515,71.62616821,195.9800992,135.4679987,251.6129924,60.95550957,117.2132255,118.0832588,51.79663671,370.3539503,204.6373766,219.8930318,98.17624127,
100286870,7130,ENSSSCG00000023716,ENSG00000123610,TNFAIP6,TNFAIP6,G,-0.39601336,0.029785418,0.425798778,0.570472453,0.965959577,0.541842866,1,1,0.801190804,2596.530364,1661.859476,3195.383933,4880.129594,1382.175436,2151.495229,1972.321198,2080.706046,1686.90374,2236.686545,643.1415725,4118.755916,3858.421831,2199.929832,2604.428153,
100737417,7126,ENSSSCG00000024626,ENSG00000109079,TNFAIP1,TNFAIP1,G,0.216126265,-2.030411878,-2.246538143,0.461085263,2.77E-11,1.73E-13,1,7.46E-10,6.93E-12,281.2545174,249.475257,59.09558893,176.6778816,283.6554067,153.3422485,511.3425329,117.1167656,254.968975,175.8320059,449.9832814,48.68054501,68.91932372,45.97763393,72.80485308,
100519468,8740,ENSSSCG00000026695,ENSG00000125735,TNFSF14,TNFSF14,G,-0.834135621,3.335334783,4.169470404,0.378473204,0.000229976,7.01E-06,1,0.001378309,6.13E-05,20.61201856,6.36567157,119.7397153,0.795846313,11.60408482,3.762999963,66.28514315,4.794253562,9.667070143,3.447686389,7.553676187,328.3550487,33.92951322,76.96256114,39.71173804,
100155929,967,ENSSSCG00000000361,ENSG00000135404,CD63,CD63,H,-0.123505033,-0.652361963,-0.52885693,0.695963345,0.039033354,0.0943347,1,0.111770885,0.225634684,7787.569672,5584.968324,4605.468469,6978.776322,9890.548293,4608.734204,9672.219868,4516.186855,9143.839972,3826.069971,4853.776499,4428.020555,4503.082582,4494.813473,4995.957266,
397165,969,ENSSSCG00000000653,ENSG00000110848,CD69,CD69,H,0.423214396,1.134896077,0.711681681,0.601065271,0.159618916,0.377271608,1,0.342900817,0.637633828,59.46664561,60.77489286,124.4179781,21.48785046,77.36056545,68.67474932,70.34341722,15.06765405,83.37847999,102.5686701,42.08476733,13.36328687,243.8683763,10.99465159,229.4455976,
